iso_year,iso_week,weekend_days,bank_holiday_days_any,week_start,route_id,region,difficulty,distance_km,duration_hours,predicted_bookings_count,prediction_version,year
2026,7,2,0,2026-02-09,29,scotland,severe,20.0,6.5,1.149,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,30,peak_district,moderate,15.2,5.0,1.153,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,31,peak_district,easy,15.5,4.0,1.192,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,32,peak_district,moderate,10.7,3.6,1.245,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,33,peak_district,moderate,12.74,3.2,1.218,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,34,peak_district,easy,9.3,2.5,1.155,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,35,peak_district,moderate,15.0,3.8,1.211,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,36,peak_district,easy,10.16,3.5,1.322,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,37,peak_district,moderate,18.0,5.6,1.146,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,38,peak_district,easy,15.0,4.6,1.21,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,39,peak_district,easy,11.14,3.0,1.264,weekly_xgb_v1,2026
2026,7,2,0,2026-02-09,40,wales,moderate,11.18,4.0,1.318,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,1,lake_district,hard,12.0,5.0,0.992,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,2,lake_district,hard,9.0,4.0,1.29,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,3,lake_district,hard,7.0,4.0,1.186,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,4,lake_district,hard,8.0,4.0,1.139,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,5,lake_district,hard,13.0,5.5,1.181,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,6,lake_district,moderate,14.0,5.0,1.278,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,7,lake_district,hard,10.0,4.0,1.306,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,8,lake_district,hard,14.0,6.0,1.244,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,9,lake_district,hard,17.0,7.0,1.222,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,10,lake_district,moderate,14.0,4.0,1.308,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,11,wales,severe,12.0,5.0,1.236,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,12,wales,hard,9.0,4.0,1.162,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,13,wales,hard,11.5,4.5,1.054,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,14,wales,moderate,7.0,3.5,1.185,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,15,wales,moderate,14.5,6.0,1.194,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,16,wales,moderate,8.6,3.3,1.224,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,17,wales,moderate,9.5,2.5,1.096,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,18,wales,moderate,10.2,4.0,1.209,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,19,wales,moderate,15.0,6.0,1.148,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,20,scotland,hard,20.5,7.5,0.972,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,21,scotland,severe,9.0,4.0,1.167,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,22,scotland,hard,11.0,4.8,1.119,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,23,scotland,hard,17.5,6.1,1.093,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,24,scotland,severe,20.0,7.2,1.189,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,25,scotland,hard,13.7,5.3,1.133,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,26,scotland,hard,21.4,7.9,0.968,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,27,scotland,severe,12.0,5.7,1.242,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,28,scotland,severe,16.4,6.0,1.179,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,29,scotland,severe,20.0,6.5,1.178,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,30,peak_district,moderate,15.2,5.0,1.164,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,31,peak_district,easy,15.5,4.0,1.195,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,32,peak_district,moderate,10.7,3.6,1.265,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,33,peak_district,moderate,12.74,3.2,1.211,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,34,peak_district,easy,9.3,2.5,1.157,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,35,peak_district,moderate,15.0,3.8,1.21,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,36,peak_district,easy,10.16,3.5,1.314,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,37,peak_district,moderate,18.0,5.6,1.168,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,38,peak_district,easy,15.0,4.6,1.215,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,39,peak_district,easy,11.14,3.0,1.262,weekly_xgb_v1,2026
2026,8,2,0,2026-02-16,40,wales,moderate,11.18,4.0,1.329,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,1,lake_district,hard,12.0,5.0,0.966,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,2,lake_district,hard,9.0,4.0,1.272,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,3,lake_district,hard,7.0,4.0,1.181,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,4,lake_district,hard,8.0,4.0,1.127,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,5,lake_district,hard,13.0,5.5,1.186,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,6,lake_district,moderate,14.0,5.0,1.247,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,7,lake_district,hard,10.0,4.0,1.285,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,8,lake_district,hard,14.0,6.0,1.223,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,9,lake_district,hard,17.0,7.0,1.212,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,10,lake_district,moderate,14.0,4.0,1.268,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,11,wales,severe,12.0,5.0,1.182,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,12,wales,hard,9.0,4.0,1.111,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,13,wales,hard,11.5,4.5,1.026,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,14,wales,moderate,7.0,3.5,1.12,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,15,wales,moderate,14.5,6.0,1.144,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,16,wales,moderate,8.6,3.3,1.143,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,17,wales,moderate,9.5,2.5,1.05,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,18,wales,moderate,10.2,4.0,1.14,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,19,wales,moderate,15.0,6.0,1.105,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,20,scotland,hard,20.5,7.5,0.931,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,21,scotland,severe,9.0,4.0,1.07,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,22,scotland,hard,11.0,4.8,1.085,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,23,scotland,hard,17.5,6.1,1.079,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,24,scotland,severe,20.0,7.2,1.126,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,25,scotland,hard,13.7,5.3,1.102,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,26,scotland,hard,21.4,7.9,0.926,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,27,scotland,severe,12.0,5.7,1.184,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,28,scotland,severe,16.4,6.0,1.147,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,29,scotland,severe,20.0,6.5,1.118,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,30,peak_district,moderate,15.2,5.0,1.136,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,31,peak_district,easy,15.5,4.0,1.153,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,32,peak_district,moderate,10.7,3.6,1.188,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,33,peak_district,moderate,12.74,3.2,1.145,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,34,peak_district,easy,9.3,2.5,1.113,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,35,peak_district,moderate,15.0,3.8,1.151,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,36,peak_district,easy,10.16,3.5,1.243,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,37,peak_district,moderate,18.0,5.6,1.114,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,38,peak_district,easy,15.0,4.6,1.169,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,39,peak_district,easy,11.14,3.0,1.197,weekly_xgb_v1,2026
2026,9,2,0,2026-02-23,40,wales,moderate,11.18,4.0,1.251,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,1,lake_district,hard,12.0,5.0,0.982,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,2,lake_district,hard,9.0,4.0,1.27,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,3,lake_district,hard,7.0,4.0,1.185,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,4,lake_district,hard,8.0,4.0,1.145,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,5,lake_district,hard,13.0,5.5,1.226,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,6,lake_district,moderate,14.0,5.0,1.237,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,7,lake_district,hard,10.0,4.0,1.287,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,8,lake_district,hard,14.0,6.0,1.229,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,9,lake_district,hard,17.0,7.0,1.215,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,10,lake_district,moderate,14.0,4.0,1.256,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,11,wales,severe,12.0,5.0,1.16,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,12,wales,hard,9.0,4.0,1.107,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,13,wales,hard,11.5,4.5,1.028,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,14,wales,moderate,7.0,3.5,1.166,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,15,wales,moderate,14.5,6.0,1.153,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,16,wales,moderate,8.6,3.3,1.174,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,17,wales,moderate,9.5,2.5,1.088,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,18,wales,moderate,10.2,4.0,1.14,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,19,wales,moderate,15.0,6.0,1.092,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,20,scotland,hard,20.5,7.5,0.956,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,21,scotland,severe,9.0,4.0,1.084,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,22,scotland,hard,11.0,4.8,1.102,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,23,scotland,hard,17.5,6.1,1.084,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,24,scotland,severe,20.0,7.2,1.122,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,25,scotland,hard,13.7,5.3,1.111,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,26,scotland,hard,21.4,7.9,0.944,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,27,scotland,severe,12.0,5.7,1.159,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,28,scotland,severe,16.4,6.0,1.119,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,29,scotland,severe,20.0,6.5,1.107,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,30,peak_district,moderate,15.2,5.0,1.112,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,31,peak_district,easy,15.5,4.0,1.142,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,32,peak_district,moderate,10.7,3.6,1.126,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,33,peak_district,moderate,12.74,3.2,1.116,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,34,peak_district,easy,9.3,2.5,1.069,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,35,peak_district,moderate,15.0,3.8,1.081,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,36,peak_district,easy,10.16,3.5,1.199,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,37,peak_district,moderate,18.0,5.6,1.055,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,38,peak_district,easy,15.0,4.6,1.066,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,39,peak_district,easy,11.14,3.0,1.08,weekly_xgb_v1,2026
2026,10,2,0,2026-03-02,40,wales,moderate,11.18,4.0,1.149,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,1,lake_district,hard,12.0,5.0,1.017,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,2,lake_district,hard,9.0,4.0,1.301,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,3,lake_district,hard,7.0,4.0,1.203,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,4,lake_district,hard,8.0,4.0,1.171,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,5,lake_district,hard,13.0,5.5,1.253,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,6,lake_district,moderate,14.0,5.0,1.273,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,7,lake_district,hard,10.0,4.0,1.334,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,8,lake_district,hard,14.0,6.0,1.257,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,9,lake_district,hard,17.0,7.0,1.251,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,10,lake_district,moderate,14.0,4.0,1.292,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,11,wales,severe,12.0,5.0,1.164,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,12,wales,hard,9.0,4.0,1.117,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,13,wales,hard,11.5,4.5,1.038,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,14,wales,moderate,7.0,3.5,1.162,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,15,wales,moderate,14.5,6.0,1.163,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,16,wales,moderate,8.6,3.3,1.178,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,17,wales,moderate,9.5,2.5,1.091,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,18,wales,moderate,10.2,4.0,1.136,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,19,wales,moderate,15.0,6.0,1.089,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,20,scotland,hard,20.5,7.5,0.984,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,21,scotland,severe,9.0,4.0,1.116,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,22,scotland,hard,11.0,4.8,1.12,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,23,scotland,hard,17.5,6.1,1.105,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,24,scotland,severe,20.0,7.2,1.142,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,25,scotland,hard,13.7,5.3,1.133,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,26,scotland,hard,21.4,7.9,0.975,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,27,scotland,severe,12.0,5.7,1.182,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,28,scotland,severe,16.4,6.0,1.142,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,29,scotland,severe,20.0,6.5,1.13,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,30,peak_district,moderate,15.2,5.0,1.135,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,31,peak_district,easy,15.5,4.0,1.164,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,32,peak_district,moderate,10.7,3.6,1.14,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,33,peak_district,moderate,12.74,3.2,1.13,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,34,peak_district,easy,9.3,2.5,1.083,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,35,peak_district,moderate,15.0,3.8,1.096,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,36,peak_district,easy,10.16,3.5,1.213,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,37,peak_district,moderate,18.0,5.6,1.065,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,38,peak_district,easy,15.0,4.6,1.079,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,39,peak_district,easy,11.14,3.0,1.094,weekly_xgb_v1,2026
2026,11,2,0,2026-03-09,40,wales,moderate,11.18,4.0,1.131,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,1,lake_district,hard,12.0,5.0,0.944,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,2,lake_district,hard,9.0,4.0,1.215,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,3,lake_district,hard,7.0,4.0,1.065,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,4,lake_district,hard,8.0,4.0,1.099,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,5,lake_district,hard,13.0,5.5,1.205,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,6,lake_district,moderate,14.0,5.0,1.263,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,7,lake_district,hard,10.0,4.0,1.319,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,8,lake_district,hard,14.0,6.0,1.259,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,9,lake_district,hard,17.0,7.0,1.267,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,10,lake_district,moderate,14.0,4.0,1.369,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,11,wales,severe,12.0,5.0,1.229,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,12,wales,hard,9.0,4.0,1.24,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,13,wales,hard,11.5,4.5,1.181,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,14,wales,moderate,7.0,3.5,1.297,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,15,wales,moderate,14.5,6.0,1.285,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,16,wales,moderate,8.6,3.3,1.321,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,17,wales,moderate,9.5,2.5,1.263,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,18,wales,moderate,10.2,4.0,1.255,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,19,wales,moderate,15.0,6.0,1.198,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,20,scotland,hard,20.5,7.5,1.144,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,21,scotland,severe,9.0,4.0,1.264,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,22,scotland,hard,11.0,4.8,1.29,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,23,scotland,hard,17.5,6.1,1.21,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,24,scotland,severe,20.0,7.2,1.229,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,25,scotland,hard,13.7,5.3,1.282,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,26,scotland,hard,21.4,7.9,1.146,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,27,scotland,severe,12.0,5.7,1.28,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,28,scotland,severe,16.4,6.0,1.225,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,29,scotland,severe,20.0,6.5,1.189,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,30,peak_district,moderate,15.2,5.0,1.227,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,31,peak_district,easy,15.5,4.0,1.347,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,32,peak_district,moderate,10.7,3.6,1.245,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,33,peak_district,moderate,12.74,3.2,1.328,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,34,peak_district,easy,9.3,2.5,1.266,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,35,peak_district,moderate,15.0,3.8,1.214,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,36,peak_district,easy,10.16,3.5,1.348,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,37,peak_district,moderate,18.0,5.6,1.2,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,38,peak_district,easy,15.0,4.6,1.256,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,39,peak_district,easy,11.14,3.0,1.264,weekly_xgb_v1,2026
2026,12,2,1,2026-03-16,40,wales,moderate,11.18,4.0,1.227,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,1,lake_district,hard,12.0,5.0,0.86,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,2,lake_district,hard,9.0,4.0,1.155,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,3,lake_district,hard,7.0,4.0,0.985,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,4,lake_district,hard,8.0,4.0,1.032,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,5,lake_district,hard,13.0,5.5,1.147,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,6,lake_district,moderate,14.0,5.0,1.206,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,7,lake_district,hard,10.0,4.0,1.249,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,8,lake_district,hard,14.0,6.0,1.188,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,9,lake_district,hard,17.0,7.0,1.177,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,10,lake_district,moderate,14.0,4.0,1.257,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,11,wales,severe,12.0,5.0,1.171,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,12,wales,hard,9.0,4.0,1.115,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,13,wales,hard,11.5,4.5,1.047,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,14,wales,moderate,7.0,3.5,1.132,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,15,wales,moderate,14.5,6.0,1.177,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,16,wales,moderate,8.6,3.3,1.216,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,17,wales,moderate,9.5,2.5,1.147,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,18,wales,moderate,10.2,4.0,1.157,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,19,wales,moderate,15.0,6.0,1.092,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,20,scotland,hard,20.5,7.5,0.949,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,21,scotland,severe,9.0,4.0,1.054,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,22,scotland,hard,11.0,4.8,1.072,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,23,scotland,hard,17.5,6.1,1.042,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,24,scotland,severe,20.0,7.2,1.081,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,25,scotland,hard,13.7,5.3,1.081,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,26,scotland,hard,21.4,7.9,0.936,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,27,scotland,severe,12.0,5.7,1.126,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,28,scotland,severe,16.4,6.0,1.092,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,29,scotland,severe,20.0,6.5,1.079,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,30,peak_district,moderate,15.2,5.0,1.081,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,31,peak_district,easy,15.5,4.0,1.092,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,32,peak_district,moderate,10.7,3.6,1.101,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,33,peak_district,moderate,12.74,3.2,1.142,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,34,peak_district,easy,9.3,2.5,1.062,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,35,peak_district,moderate,15.0,3.8,1.021,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,36,peak_district,easy,10.16,3.5,1.146,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,37,peak_district,moderate,18.0,5.6,1.011,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,38,peak_district,easy,15.0,4.6,0.996,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,39,peak_district,easy,11.14,3.0,1.04,weekly_xgb_v1,2026
2026,13,2,0,2026-03-23,40,wales,moderate,11.18,4.0,1.109,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,1,lake_district,hard,12.0,5.0,1.084,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,2,lake_district,hard,9.0,4.0,1.355,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,3,lake_district,hard,7.0,4.0,1.265,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,4,lake_district,hard,8.0,4.0,1.223,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,5,lake_district,hard,13.0,5.5,1.311,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,6,lake_district,moderate,14.0,5.0,1.362,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,7,lake_district,hard,10.0,4.0,1.412,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,8,lake_district,hard,14.0,6.0,1.319,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,9,lake_district,hard,17.0,7.0,1.412,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,10,lake_district,moderate,14.0,4.0,1.442,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,11,wales,severe,12.0,5.0,1.304,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,12,wales,hard,9.0,4.0,1.311,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,13,wales,hard,11.5,4.5,1.209,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,14,wales,moderate,7.0,3.5,1.406,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,15,wales,moderate,14.5,6.0,1.441,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,16,wales,moderate,8.6,3.3,1.432,weekly_xgb_v1,2026
2026,14,2,1,2026-03-30,17,wales,moderate,9.5,2.5,1.422,weekly_xgb_v1,2026
