booking_id,booking_date,date_key,route_id,region,guide_id,party_size,difficulty,duration_hours,discount_flag,discount_pct,price_per_person_ex_vat,sales_ex_vat,vat_amount,sales_inc_vat,staff_cost,margin_amount,margin_pct,season,is_weekend,is_bank_holiday,holiday_division
4234,2025-01-28,20250128,8,lake_district,3,3,hard,6.0,1,0.0622,143.35,403.31,80.66,483.97,178.09,120.99,0.3,winter,0,0,england-and-wales
4235,2025-01-28,20250128,8,lake_district,1,2,hard,6.0,0,0.0,137.26,274.51,54.9,329.42,102.83,85.05,0.3098,winter,0,0,england-and-wales
4236,2025-01-29,20250129,8,lake_district,3,1,hard,6.0,0,0.0,127.2,127.2,25.44,152.65,45.68,59.39,0.4669,winter,0,0,england-and-wales
4237,2025-01-30,20250130,8,lake_district,1,3,hard,6.0,0,0.0,141.11,423.33,84.67,507.99,151.74,153.28,0.3621,winter,0,0,england-and-wales
4238,2025-01-31,20250131,8,lake_district,4,4,hard,6.0,1,0.0876,128.0,467.16,93.43,560.59,188.68,189.78,0.4062,winter,0,0,england-and-wales
4239,2025-01-31,20250131,8,lake_district,3,3,hard,6.0,0,0.0,138.1,414.31,82.86,497.17,158.34,164.53,0.3971,winter,0,0,england-and-wales
4240,2025-01-31,20250131,8,lake_district,3,1,hard,6.0,0,0.0,128.07,128.07,25.61,153.68,52.59,44.58,0.3481,winter,0,0,england-and-wales
4241,2025-02-02,20250202,8,lake_district,4,3,hard,6.0,0,0.0,141.67,425.01,85.0,510.01,130.32,206.98,0.487,winter,1,0,england-and-wales
4242,2025-02-02,20250202,8,lake_district,3,1,hard,6.0,0,0.0,124.75,124.75,24.95,149.7,50.77,43.97,0.3525,winter,1,0,england-and-wales
4243,2025-02-03,20250203,8,lake_district,3,3,hard,6.0,0,0.0,132.65,397.95,79.59,477.54,128.95,189.84,0.477,winter,0,0,england-and-wales
4244,2025-02-06,20250206,8,lake_district,3,2,hard,6.0,0,0.0,121.35,242.71,48.54,291.25,109.62,91.48,0.3769,winter,0,0,england-and-wales
4245,2025-02-08,20250208,8,lake_district,3,3,hard,6.0,0,0.0,139.65,418.94,83.79,502.73,126.68,208.59,0.4979,winter,1,0,england-and-wales
4246,2025-02-08,20250208,8,lake_district,3,2,hard,6.0,1,0.0723,125.67,233.17,46.63,279.8,90.71,69.95,0.3,winter,1,0,england-and-wales
4247,2025-02-08,20250208,8,lake_district,3,4,hard,6.0,0,0.0,121.38,485.5,97.1,582.61,179.43,195.36,0.4024,winter,1,0,england-and-wales
4248,2025-02-08,20250208,8,lake_district,3,6,hard,6.0,0,0.0,139.68,838.07,167.61,1005.69,304.82,341.57,0.4076,winter,1,0,england-and-wales
4249,2025-02-09,20250209,8,lake_district,4,2,hard,6.0,0,0.0,128.32,256.64,51.33,307.97,88.81,84.63,0.3298,winter,1,0,england-and-wales
4250,2025-02-14,20250214,8,lake_district,3,2,hard,6.0,0,0.0,136.31,272.61,54.52,327.14,97.52,105.07,0.3854,winter,0,0,england-and-wales
4251,2025-02-14,20250214,8,lake_district,4,1,hard,6.0,0,0.0,121.76,121.76,24.35,146.11,41.52,52.2,0.4287,winter,0,0,england-and-wales
4252,2025-02-15,20250215,8,lake_district,4,5,hard,6.0,0,0.0,135.7,678.51,135.7,814.21,295.69,222.89,0.3285,winter,1,0,england-and-wales
4253,2025-02-16,20250216,8,lake_district,3,4,hard,6.0,0,0.0,134.47,537.86,107.57,645.43,158.86,265.35,0.4933,winter,1,0,england-and-wales
4254,2025-02-18,20250218,8,lake_district,4,1,hard,6.0,0,0.0,149.73,149.73,29.95,179.68,68.27,46.67,0.3117,winter,0,0,england-and-wales
4255,2025-02-19,20250219,8,lake_district,2,1,hard,6.0,0,0.0,125.44,125.44,25.09,150.53,41.54,44.63,0.3558,winter,0,0,england-and-wales
4256,2025-02-19,20250219,8,lake_district,4,4,hard,6.0,0,0.0,124.05,496.2,99.24,595.43,183.85,215.74,0.4348,winter,0,0,england-and-wales
4257,2025-02-20,20250220,8,lake_district,4,1,hard,6.0,0,0.0,137.42,137.42,27.48,164.91,43.13,65.93,0.4798,winter,0,0,england-and-wales
4258,2025-02-21,20250221,8,lake_district,2,2,hard,6.0,0,0.0,134.57,269.13,53.83,322.96,103.54,99.58,0.37,winter,0,0,england-and-wales
4259,2025-02-21,20250221,8,lake_district,1,2,hard,6.0,0,0.0,140.3,280.59,56.12,336.71,124.66,85.37,0.3043,winter,0,0,england-and-wales
4260,2025-02-21,20250221,8,lake_district,3,3,hard,6.0,0,0.0,129.54,388.63,77.73,466.35,175.79,141.76,0.3648,winter,0,0,england-and-wales
4261,2025-02-21,20250221,8,lake_district,2,2,hard,6.0,0,0.0,132.67,265.33,53.07,318.4,81.55,121.57,0.4582,winter,0,0,england-and-wales
4262,2025-02-22,20250222,8,lake_district,3,2,hard,6.0,0,0.0,133.84,267.67,53.53,321.21,98.39,128.99,0.4819,winter,1,0,england-and-wales
4263,2025-02-23,20250223,8,lake_district,2,2,hard,6.0,0,0.0,134.42,268.84,53.77,322.61,98.72,87.2,0.3243,winter,1,0,england-and-wales
4264,2025-02-24,20250224,8,lake_district,1,1,hard,6.0,0,0.0,129.83,129.83,25.97,155.8,48.03,48.52,0.3737,winter,0,0,england-and-wales
4265,2025-02-27,20250227,8,lake_district,1,3,hard,6.0,0,0.0,130.91,392.73,78.55,471.28,133.01,196.37,0.5,winter,0,0,england-and-wales
4266,2025-03-02,20250302,8,lake_district,2,2,hard,6.0,0,0.0,136.35,272.7,54.54,327.24,86.02,107.13,0.3928,spring,1,0,england-and-wales
4267,2025-03-03,20250303,8,lake_district,4,2,hard,6.0,0,0.0,121.37,242.73,48.55,291.28,68.03,116.88,0.4815,spring,0,0,england-and-wales
4268,2025-03-04,20250304,8,lake_district,2,1,hard,6.0,0,0.0,134.53,134.53,26.91,161.43,60.76,53.51,0.3978,spring,0,0,england-and-wales
4269,2025-03-06,20250306,8,lake_district,4,2,hard,6.0,0,0.0,130.03,260.07,52.01,312.08,91.65,126.78,0.4875,spring,0,0,england-and-wales
4270,2025-03-06,20250306,8,lake_district,1,2,hard,6.0,0,0.0,136.1,272.19,54.44,326.63,100.26,102.34,0.376,spring,0,0,england-and-wales
4271,2025-03-06,20250306,8,lake_district,3,1,hard,6.0,0,0.0,136.06,136.06,27.21,163.28,57.88,58.44,0.4295,spring,0,0,england-and-wales
4272,2025-03-08,20250308,8,lake_district,4,2,hard,6.0,0,0.0,129.88,259.77,51.95,311.72,101.43,100.13,0.3855,spring,1,0,england-and-wales
4273,2025-03-10,20250310,8,lake_district,2,3,hard,6.0,0,0.0,137.23,411.69,82.34,494.03,184.15,127.61,0.31,spring,0,0,england-and-wales
4274,2025-03-14,20250314,8,lake_district,1,2,hard,6.0,0,0.0,133.43,266.86,53.37,320.23,80.43,114.39,0.4287,spring,0,0,england-and-wales
4275,2025-03-15,20250315,8,lake_district,3,1,hard,6.0,0,0.0,146.91,146.91,29.38,176.29,50.01,65.8,0.4479,spring,1,0,england-and-wales
4276,2025-03-17,20250317,8,lake_district,4,2,hard,6.0,0,0.0,123.26,246.51,49.3,295.81,118.46,74.18,0.3009,spring,0,0,england-and-wales
4277,2025-03-17,20250317,8,lake_district,3,3,hard,6.0,0,0.0,128.68,386.03,77.21,463.24,110.64,191.96,0.4973,spring,0,0,england-and-wales
4278,2025-03-19,20250319,8,lake_district,4,4,hard,6.0,0,0.0,134.71,538.84,107.77,646.61,235.72,189.9,0.3524,spring,0,0,england-and-wales
4279,2025-03-22,20250322,8,lake_district,3,2,hard,6.0,0,0.0,134.53,269.06,53.81,322.87,112.21,92.37,0.3433,spring,1,0,england-and-wales
4280,2025-03-25,20250325,8,lake_district,3,3,hard,6.0,0,0.0,134.33,403.0,80.6,483.6,167.16,148.69,0.369,spring,0,0,england-and-wales
4281,2025-03-27,20250327,8,lake_district,3,4,hard,6.0,0,0.0,122.22,488.88,97.78,586.65,186.82,199.47,0.408,spring,0,0,england-and-wales
4282,2025-03-28,20250328,8,lake_district,2,2,hard,6.0,0,0.0,139.29,278.58,55.72,334.3,118.79,101.27,0.3635,spring,0,0,england-and-wales
4283,2025-03-28,20250328,8,lake_district,1,1,hard,6.0,0,0.0,134.74,134.74,26.95,161.69,45.72,58.21,0.432,spring,0,0,england-and-wales
4284,2025-03-30,20250330,8,lake_district,3,6,hard,6.0,0,0.0,130.05,780.27,156.05,936.32,330.99,337.96,0.4331,spring,1,0,england-and-wales
4285,2025-04-01,20250401,8,lake_district,3,3,hard,6.0,0,0.0,136.39,409.17,81.83,491.0,145.74,183.57,0.4486,spring,0,0,england-and-wales
4286,2025-04-01,20250401,8,lake_district,4,4,hard,6.0,0,0.0,137.97,551.87,110.37,662.24,178.18,244.85,0.4437,spring,0,0,england-and-wales
4287,2025-04-01,20250401,8,lake_district,4,1,hard,6.0,0,0.0,130.43,130.43,26.09,156.52,50.21,57.48,0.4407,spring,0,0,england-and-wales
4288,2025-04-04,20250404,8,lake_district,3,1,hard,6.0,0,0.0,126.49,126.49,25.3,151.79,47.56,38.64,0.3055,spring,0,0,england-and-wales
4289,2025-04-05,20250405,8,lake_district,2,2,hard,6.0,1,0.0528,136.16,257.93,51.59,309.52,114.69,79.89,0.3097,spring,1,0,england-and-wales
4290,2025-04-05,20250405,8,lake_district,1,2,hard,6.0,0,0.0,136.72,273.43,54.69,328.12,99.88,110.45,0.404,spring,1,0,england-and-wales
4291,2025-04-05,20250405,8,lake_district,1,3,hard,6.0,0,0.0,151.01,453.04,90.61,543.64,190.92,166.87,0.3683,spring,1,0,england-and-wales
4292,2025-04-05,20250405,8,lake_district,1,1,hard,6.0,0,0.0,147.61,147.61,29.52,177.14,58.65,48.02,0.3253,spring,1,0,england-and-wales
4293,2025-04-06,20250406,8,lake_district,2,2,hard,6.0,1,0.1952,145.75,234.59,46.92,281.51,85.8,94.13,0.4013,spring,1,0,england-and-wales
4294,2025-04-06,20250406,8,lake_district,3,3,hard,6.0,0,0.0,141.32,423.96,84.79,508.76,182.41,148.7,0.3507,spring,1,0,england-and-wales
4295,2025-04-09,20250409,8,lake_district,3,4,hard,6.0,0,0.0,138.49,553.95,110.79,664.74,244.14,197.86,0.3572,spring,0,0,england-and-wales
4296,2025-04-11,20250411,8,lake_district,1,2,hard,6.0,0,0.0,139.1,278.19,55.64,333.83,97.95,128.56,0.4621,spring,0,0,england-and-wales
4297,2025-04-14,20250414,8,lake_district,4,2,hard,6.0,0,0.0,119.71,239.42,47.88,287.3,81.09,104.67,0.4372,spring,0,0,england-and-wales
4298,2025-04-14,20250414,8,lake_district,3,3,hard,6.0,0,0.0,131.05,393.16,78.63,471.79,132.66,135.59,0.3449,spring,0,0,england-and-wales
4299,2025-04-15,20250415,8,lake_district,2,4,hard,6.0,0,0.0,139.38,557.54,111.51,669.04,219.26,188.57,0.3382,spring,0,0,england-and-wales
4300,2025-04-19,20250419,8,lake_district,2,2,hard,6.0,0,0.0,136.28,272.55,54.51,327.07,83.04,106.47,0.3906,spring,1,0,england-and-wales
4301,2025-04-24,20250424,8,lake_district,2,4,hard,6.0,0,0.0,132.68,530.73,106.15,636.87,167.28,199.51,0.3759,spring,0,0,england-and-wales
4302,2025-04-25,20250425,8,lake_district,2,2,hard,6.0,1,0.1087,132.57,236.31,47.26,283.58,113.51,70.89,0.3,spring,0,0,england-and-wales
4303,2025-04-28,20250428,8,lake_district,1,4,hard,6.0,0,0.0,136.61,546.43,109.29,655.71,204.9,223.89,0.4097,spring,0,0,england-and-wales
4304,2025-04-30,20250430,8,lake_district,4,3,hard,6.0,0,0.0,136.81,410.44,82.09,492.53,144.1,163.01,0.3972,spring,0,0,england-and-wales
4305,2025-05-01,20250501,8,lake_district,1,3,hard,6.0,0,0.0,132.1,396.31,79.26,475.57,154.57,179.56,0.4531,spring,0,0,england-and-wales
4306,2025-05-03,20250503,8,lake_district,1,4,hard,6.0,0,0.0,128.99,515.98,103.2,619.18,172.37,186.24,0.3609,spring,1,0,england-and-wales
4307,2025-05-09,20250509,8,lake_district,3,3,hard,6.0,0,0.0,129.82,389.45,77.89,467.34,128.8,167.32,0.4296,spring,0,0,england-and-wales
4308,2025-05-09,20250509,8,lake_district,1,5,hard,6.0,0,0.0,125.81,629.07,125.81,754.88,198.39,274.77,0.4368,spring,0,0,england-and-wales
4309,2025-05-10,20250510,8,lake_district,1,1,hard,6.0,0,0.0,148.31,148.31,29.66,177.97,49.66,54.91,0.3702,spring,1,0,england-and-wales
4310,2025-05-12,20250512,8,lake_district,4,1,hard,6.0,0,0.0,117.13,117.13,23.43,140.56,45.22,50.33,0.4297,spring,0,0,england-and-wales
4311,2025-05-12,20250512,8,lake_district,4,1,hard,6.0,0,0.0,124.61,124.61,24.92,149.53,51.2,53.37,0.4283,spring,0,0,england-and-wales
4312,2025-05-18,20250518,8,lake_district,2,4,hard,6.0,0,0.0,127.91,511.65,102.33,613.98,161.97,234.42,0.4582,spring,1,0,england-and-wales
4313,2025-05-22,20250522,8,lake_district,2,3,hard,6.0,0,0.0,127.89,383.66,76.73,460.39,103.51,177.45,0.4625,spring,0,0,england-and-wales
4314,2025-05-24,20250524,8,lake_district,3,1,hard,6.0,0,0.0,130.72,130.72,26.14,156.87,46.95,64.95,0.4969,spring,1,0,england-and-wales
4315,2025-05-27,20250527,8,lake_district,1,3,hard,6.0,0,0.0,140.79,422.37,84.47,506.84,153.94,160.84,0.3808,spring,0,0,england-and-wales
4316,2025-05-30,20250530,8,lake_district,2,2,hard,6.0,0,0.0,154.9,309.8,61.96,371.76,112.15,138.83,0.4481,spring,0,0,england-and-wales
4317,2025-05-30,20250530,8,lake_district,2,2,hard,6.0,1,0.0614,130.86,245.66,49.13,294.8,103.66,82.0,0.3338,spring,0,0,england-and-wales
4318,2025-06-03,20250603,8,lake_district,4,1,hard,6.0,0,0.0,136.73,136.73,27.35,164.08,55.84,58.86,0.4305,summer,0,0,england-and-wales
4319,2025-06-07,20250607,8,lake_district,3,2,hard,6.0,0,0.0,147.14,294.28,58.86,353.14,133.33,102.85,0.3495,summer,1,0,england-and-wales
4320,2025-06-07,20250607,8,lake_district,1,2,hard,6.0,0,0.0,129.54,259.08,51.82,310.9,108.13,110.53,0.4266,summer,1,0,england-and-wales
4321,2025-06-09,20250609,8,lake_district,2,4,hard,6.0,0,0.0,141.33,565.31,113.06,678.37,246.6,196.16,0.347,summer,0,0,england-and-wales
4322,2025-06-10,20250610,8,lake_district,2,1,hard,6.0,0,0.0,120.36,120.36,24.07,144.44,50.36,42.43,0.3526,summer,0,0,england-and-wales
4323,2025-06-11,20250611,8,lake_district,2,3,hard,6.0,0,0.0,135.44,406.32,81.26,487.59,160.7,147.03,0.3618,summer,0,0,england-and-wales
4324,2025-06-12,20250612,8,lake_district,3,3,hard,6.0,0,0.0,147.25,441.76,88.35,530.11,151.74,188.28,0.4262,summer,0,0,england-and-wales
4325,2025-06-13,20250613,8,lake_district,2,1,hard,6.0,0,0.0,151.68,151.68,30.34,182.02,61.35,57.79,0.381,summer,0,0,england-and-wales
4326,2025-06-16,20250616,8,lake_district,4,1,hard,6.0,1,0.1704,155.74,129.2,25.84,155.04,52.62,54.3,0.4203,summer,0,0,england-and-wales
4327,2025-06-19,20250619,8,lake_district,1,4,hard,6.0,0,0.0,133.71,534.85,106.97,641.82,194.45,231.07,0.432,summer,0,0,england-and-wales
4328,2025-06-21,20250621,8,lake_district,2,3,hard,6.0,0,0.0,136.99,410.96,82.19,493.15,157.39,162.57,0.3956,summer,1,0,england-and-wales
4329,2025-06-22,20250622,8,lake_district,2,2,hard,6.0,0,0.0,125.14,250.28,50.06,300.34,104.14,76.83,0.307,summer,1,0,england-and-wales
4330,2025-06-24,20250624,8,lake_district,4,1,hard,6.0,0,0.0,145.85,145.85,29.17,175.02,49.44,66.91,0.4587,summer,0,0,england-and-wales
4331,2025-06-29,20250629,8,lake_district,3,1,hard,6.0,0,0.0,124.17,124.17,24.83,149.0,52.16,39.52,0.3183,summer,1,0,england-and-wales
4332,2025-06-29,20250629,8,lake_district,4,3,hard,6.0,1,0.1878,131.91,321.41,64.28,385.69,116.01,126.11,0.3924,summer,1,0,england-and-wales
4333,2025-06-29,20250629,8,lake_district,1,2,hard,6.0,0,0.0,130.32,260.63,52.13,312.76,113.1,92.64,0.3554,summer,1,0,england-and-wales
4334,2025-06-30,20250630,8,lake_district,3,3,hard,6.0,0,0.0,147.68,443.05,88.61,531.66,124.34,201.29,0.4543,summer,0,0,england-and-wales
4335,2025-07-01,20250701,8,lake_district,3,1,hard,6.0,1,0.0548,126.37,119.45,23.89,143.34,49.37,35.84,0.3,summer,0,0,england-and-wales
4336,2025-07-05,20250705,8,lake_district,3,1,hard,6.0,1,0.1417,125.73,107.91,21.58,129.49,39.01,49.05,0.4546,summer,1,0,england-and-wales
4337,2025-07-06,20250706,8,lake_district,2,2,hard,6.0,0,0.0,143.39,286.78,57.36,344.14,101.84,109.0,0.3801,summer,1,0,england-and-wales
4338,2025-07-11,20250711,8,lake_district,2,2,hard,6.0,0,0.0,138.46,276.93,55.39,332.31,94.27,110.82,0.4002,summer,0,0,england-and-wales
4339,2025-07-11,20250711,8,lake_district,4,1,hard,6.0,0,0.0,119.46,119.46,23.89,143.36,43.63,53.51,0.4479,summer,0,0,england-and-wales
4340,2025-07-11,20250711,8,lake_district,3,3,hard,6.0,0,0.0,127.08,381.23,76.25,457.47,131.89,162.66,0.4267,summer,0,0,england-and-wales
4341,2025-07-16,20250716,8,lake_district,2,2,hard,6.0,0,0.0,140.46,280.91,56.18,337.1,131.35,88.83,0.3162,summer,0,0,england-and-wales
4342,2025-07-19,20250719,8,lake_district,3,1,hard,6.0,0,0.0,135.5,135.5,27.1,162.6,57.1,42.82,0.316,summer,1,0,england-and-wales
4343,2025-07-20,20250720,8,lake_district,1,1,hard,6.0,0,0.0,125.0,125.0,25.0,149.99,51.47,50.18,0.4015,summer,1,0,england-and-wales
4344,2025-07-21,20250721,8,lake_district,1,2,hard,6.0,0,0.0,130.31,260.61,52.12,312.73,84.33,125.67,0.4822,summer,0,0,england-and-wales
4345,2025-07-22,20250722,8,lake_district,3,4,hard,6.0,1,0.1906,146.77,475.2,95.04,570.24,152.05,194.01,0.4083,summer,0,0,england-and-wales
4346,2025-07-24,20250724,8,lake_district,2,2,hard,6.0,0,0.0,129.6,259.21,51.84,311.05,104.33,98.53,0.3801,summer,0,0,england-and-wales
4347,2025-07-27,20250727,8,lake_district,4,3,hard,6.0,0,0.0,151.7,455.1,91.02,546.12,183.72,162.61,0.3573,summer,1,0,england-and-wales
4348,2025-07-28,20250728,8,lake_district,4,1,hard,6.0,0,0.0,125.52,125.52,25.1,150.62,46.35,44.04,0.3508,summer,0,0,england-and-wales
4349,2025-07-31,20250731,8,lake_district,4,6,hard,6.0,0,0.0,143.49,860.95,172.19,1033.13,269.78,413.51,0.4803,summer,0,0,england-and-wales
4350,2025-08-02,20250802,8,lake_district,1,3,hard,6.0,0,0.0,131.9,395.69,79.14,474.82,142.85,174.18,0.4402,summer,1,0,england-and-wales
4351,2025-08-03,20250803,8,lake_district,3,2,hard,6.0,0,0.0,133.86,267.73,53.55,321.28,109.38,107.41,0.4012,summer,1,0,england-and-wales
4352,2025-08-06,20250806,8,lake_district,2,1,hard,6.0,0,0.0,142.24,142.24,28.45,170.69,62.33,53.64,0.3771,summer,0,0,england-and-wales
4353,2025-08-07,20250807,8,lake_district,2,2,hard,6.0,0,0.0,136.5,273.0,54.6,327.59,80.87,136.37,0.4995,summer,0,0,england-and-wales
4354,2025-08-08,20250808,8,lake_district,2,1,hard,6.0,0,0.0,137.9,137.9,27.58,165.48,63.98,52.58,0.3813,summer,0,0,england-and-wales
4355,2025-08-12,20250812,8,lake_district,3,2,hard,6.0,0,0.0,134.86,269.72,53.94,323.66,94.38,111.07,0.4118,summer,0,0,england-and-wales
4356,2025-08-12,20250812,8,lake_district,1,4,hard,6.0,0,0.0,138.56,554.24,110.85,665.09,235.04,211.43,0.3815,summer,0,0,england-and-wales
4357,2025-08-12,20250812,8,lake_district,3,2,hard,6.0,1,0.1187,123.7,218.04,43.61,261.65,100.29,69.15,0.3171,summer,0,0,england-and-wales
4358,2025-08-14,20250814,8,lake_district,4,4,hard,6.0,0,0.0,133.32,533.3,106.66,639.96,179.61,240.12,0.4502,summer,0,0,england-and-wales
4359,2025-08-14,20250814,8,lake_district,4,1,hard,6.0,0,0.0,139.41,139.41,27.88,167.29,51.35,49.99,0.3586,summer,0,0,england-and-wales
4360,2025-08-15,20250815,8,lake_district,4,2,hard,6.0,1,0.1007,139.12,250.21,50.04,300.25,92.93,87.58,0.35,summer,0,0,england-and-wales
4361,2025-08-16,20250816,8,lake_district,1,2,hard,6.0,0,0.0,144.99,289.97,57.99,347.97,104.69,121.75,0.4199,summer,1,0,england-and-wales
4362,2025-08-18,20250818,8,lake_district,3,5,hard,6.0,0,0.0,135.23,676.15,135.23,811.38,282.87,222.2,0.3286,summer,0,0,england-and-wales
4363,2025-08-18,20250818,8,lake_district,4,4,hard,6.0,0,0.0,128.69,514.75,102.95,617.7,182.97,237.9,0.4622,summer,0,0,england-and-wales
4364,2025-08-18,20250818,8,lake_district,2,4,hard,6.0,0,0.0,140.39,561.55,112.31,673.85,243.97,225.15,0.4009,summer,0,0,england-and-wales
4365,2025-08-20,20250820,8,lake_district,3,1,hard,6.0,1,0.1531,151.17,128.03,25.61,153.64,59.92,38.41,0.3,summer,0,0,england-and-wales
4366,2025-08-22,20250822,8,lake_district,1,1,hard,6.0,0,0.0,124.57,124.57,24.91,149.48,48.46,48.55,0.3898,summer,0,0,england-and-wales
4367,2025-08-24,20250824,8,lake_district,2,5,hard,6.0,0,0.0,157.02,785.09,157.02,942.1,259.95,361.29,0.4602,summer,1,0,england-and-wales
4368,2025-08-26,20250826,8,lake_district,1,3,hard,6.0,0,0.0,127.31,381.92,76.38,458.31,143.5,158.52,0.415,summer,0,0,england-and-wales
4369,2025-08-30,20250830,8,lake_district,4,2,hard,6.0,0,0.0,157.57,315.13,63.03,378.16,123.41,106.89,0.3392,summer,1,0,england-and-wales
4370,2025-09-03,20250903,8,lake_district,2,3,hard,6.0,1,0.0596,142.42,401.8,80.36,482.16,155.03,169.23,0.4212,autumn,0,0,england-and-wales
4371,2025-09-05,20250905,8,lake_district,3,2,hard,6.0,0,0.0,138.63,277.25,55.45,332.7,113.23,89.67,0.3234,autumn,0,0,england-and-wales
4372,2025-09-06,20250906,8,lake_district,2,4,hard,6.0,0,0.0,122.84,491.35,98.27,589.62,179.13,204.64,0.4165,autumn,1,0,england-and-wales
4373,2025-09-07,20250907,8,lake_district,2,1,hard,6.0,0,0.0,133.7,133.7,26.74,160.44,46.62,56.16,0.42,autumn,1,0,england-and-wales
4374,2025-09-08,20250908,8,lake_district,4,2,hard,6.0,0,0.0,139.7,279.4,55.88,335.28,91.63,127.21,0.4553,autumn,0,0,england-and-wales
4375,2025-09-09,20250909,8,lake_district,4,2,hard,6.0,0,0.0,140.98,281.95,56.39,338.34,125.38,99.64,0.3534,autumn,0,0,england-and-wales
4376,2025-09-10,20250910,8,lake_district,2,5,hard,6.0,0,0.0,135.77,678.87,135.77,814.65,198.24,329.95,0.486,autumn,0,0,england-and-wales
4377,2025-09-10,20250910,8,lake_district,4,1,hard,6.0,0,0.0,141.24,141.24,28.25,169.49,43.67,62.4,0.4418,autumn,0,0,england-and-wales
4378,2025-09-11,20250911,8,lake_district,4,3,hard,6.0,1,0.0688,136.71,381.93,76.39,458.32,132.78,171.04,0.4478,autumn,0,0,england-and-wales
4379,2025-09-11,20250911,8,lake_district,2,2,hard,6.0,0,0.0,139.28,278.56,55.71,334.27,84.26,136.53,0.4901,autumn,0,0,england-and-wales
4380,2025-09-11,20250911,8,lake_district,3,5,hard,6.0,0,0.0,143.81,719.04,143.81,862.85,250.48,275.99,0.3838,autumn,0,0,england-and-wales
4381,2025-09-15,20250915,8,lake_district,3,2,hard,6.0,0,0.0,145.24,290.47,58.09,348.57,100.0,104.53,0.3599,autumn,0,0,england-and-wales
4382,2025-09-15,20250915,8,lake_district,4,2,hard,6.0,0,0.0,136.79,273.59,54.72,328.3,89.28,120.46,0.4403,autumn,0,0,england-and-wales
4383,2025-09-15,20250915,8,lake_district,2,3,hard,6.0,0,0.0,141.74,425.23,85.05,510.27,109.55,206.65,0.486,autumn,0,0,england-and-wales
4384,2025-09-20,20250920,8,lake_district,4,3,hard,6.0,0,0.0,149.78,449.35,89.87,539.22,162.0,209.73,0.4667,autumn,1,0,england-and-wales
4385,2025-09-20,20250920,8,lake_district,4,5,hard,6.0,0,0.0,119.97,599.87,119.97,719.84,159.05,299.94,0.5,autumn,1,0,england-and-wales
4386,2025-09-20,20250920,8,lake_district,3,1,hard,6.0,0,0.0,145.7,145.7,29.14,174.84,59.86,43.83,0.3008,autumn,1,0,england-and-wales
4387,2025-09-21,20250921,8,lake_district,4,3,hard,6.0,0,0.0,144.77,434.3,86.86,521.16,152.44,170.97,0.3937,autumn,1,0,england-and-wales
4388,2025-09-21,20250921,8,lake_district,4,4,hard,6.0,1,0.1118,143.83,511.01,102.2,613.21,192.12,190.61,0.373,autumn,1,0,england-and-wales
4389,2025-09-23,20250923,8,lake_district,3,2,hard,6.0,0,0.0,137.81,275.61,55.12,330.73,111.23,116.94,0.4243,autumn,0,0,england-and-wales
4390,2025-09-24,20250924,8,lake_district,3,2,hard,6.0,0,0.0,135.28,270.57,54.11,324.68,112.02,86.55,0.3199,autumn,0,0,england-and-wales
4391,2025-09-26,20250926,8,lake_district,1,3,hard,6.0,0,0.0,134.88,404.65,80.93,485.58,152.61,141.41,0.3495,autumn,0,0,england-and-wales
4392,2025-09-27,20250927,8,lake_district,1,1,hard,6.0,0,0.0,131.12,131.12,26.22,157.34,39.82,63.19,0.4819,autumn,1,0,england-and-wales
4393,2025-09-28,20250928,8,lake_district,3,2,hard,6.0,0,0.0,128.8,257.61,51.52,309.13,116.48,81.21,0.3152,autumn,1,0,england-and-wales
4394,2025-09-29,20250929,8,lake_district,4,5,hard,6.0,0,0.0,135.51,677.57,135.51,813.08,218.89,338.78,0.5,autumn,0,0,england-and-wales
4395,2025-09-30,20250930,8,lake_district,3,1,hard,6.0,0,0.0,151.77,151.77,30.35,182.12,66.31,46.65,0.3074,autumn,0,0,england-and-wales
4396,2025-10-03,20251003,8,lake_district,2,2,hard,6.0,1,0.1038,140.44,251.73,50.35,302.07,91.67,111.36,0.4424,autumn,0,0,england-and-wales
4397,2025-10-03,20251003,8,lake_district,2,3,hard,6.0,0,0.0,137.77,413.31,82.66,495.98,136.15,187.34,0.4533,autumn,0,0,england-and-wales
4398,2025-10-06,20251006,8,lake_district,4,2,hard,6.0,0,0.0,145.25,290.51,58.1,348.61,107.61,118.17,0.4068,autumn,0,0,england-and-wales
4399,2025-10-06,20251006,8,lake_district,3,3,hard,6.0,0,0.0,140.03,420.09,84.02,504.11,156.27,157.46,0.3748,autumn,0,0,england-and-wales
4400,2025-10-07,20251007,8,lake_district,3,3,hard,6.0,0,0.0,122.28,366.85,73.37,440.22,112.81,180.23,0.4913,autumn,0,0,england-and-wales
4401,2025-10-08,20251008,8,lake_district,4,2,hard,6.0,0,0.0,128.16,256.33,51.27,307.59,90.78,120.4,0.4697,autumn,0,0,england-and-wales
4402,2025-10-08,20251008,8,lake_district,1,2,hard,6.0,0,0.0,135.72,271.43,54.29,325.72,106.48,86.18,0.3175,autumn,0,0,england-and-wales
4403,2025-10-09,20251009,8,lake_district,2,1,hard,6.0,0,0.0,121.49,121.49,24.3,145.79,43.22,52.5,0.4321,autumn,0,0,england-and-wales
