date_key,date,year,quarter,month,month_name,iso_year,iso_week,day_name,is_weekend,season,route_id,region,difficulty,distance_km,duration_hours,route_lat,route_lon,bookings_count,party_size_total,party_size_avg,discount_bookings,discount_rate,sales_ex_vat,vat_amount,sales_inc_vat,staff_cost,margin_amount,margin_pct_weighted,is_bank_holiday_england_wales,is_bank_holiday_scotland,is_bank_holiday_northern_ireland,is_bank_holiday_any,day,iso_day
20240302,2024-03-02,2024,1,3,March,2024,9,Saturday,True,spring,37,peak_district,moderate,18.0,5.6,53.91768,-2.09392,1,5,5.0,0,0.0,652.53,130.51,783.04,256.45,248.66,0.3810706021179103,False,False,False,False,2,6
20240302,2024-03-02,2024,1,3,March,2024,9,Saturday,True,spring,40,wales,moderate,11.18,4.0,51.95399,-3.29426,1,2,2.0,0,0.0,217.17,43.43,260.61,92.89,69.86,0.3216834737763043,False,False,False,False,2,6
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,3,lake_district,hard,7.0,4.0,54.57311,-3.18919,1,2,2.0,0,0.0,215.1,43.02,258.13,78.57,74.93,0.3483496048349605,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,4,lake_district,hard,8.0,4.0,54.43796,-3.0488,2,3,1.5,0,0.0,370.85,74.17,445.02,118.5,142.18,0.383389510583794,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,7,lake_district,hard,10.0,4.0,54.42645,-3.19203,1,3,3.0,0,0.0,384.05,76.81,460.86,149.62,139.84,0.36411925530529876,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,11,wales,severe,12.0,5.0,52.96836,-3.04169,1,1,1.0,0,0.0,137.56,27.51,165.07,48.97,57.99,0.4215615004361733,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,12,wales,hard,9.0,4.0,52.81764,-3.83219,1,1,1.0,0,0.0,104.73,20.95,125.67,36.04,40.12,0.3830803017282536,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,13,wales,hard,11.5,4.5,52.22942,-4.24141,1,3,3.0,0,0.0,398.8,79.76,478.55,159.42,149.52,0.37492477432296895,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,16,wales,moderate,8.6,3.3,52.03482,-3.49316,1,5,5.0,0,0.0,522.54,104.51,627.05,169.77,261.27,0.5,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,18,wales,moderate,10.2,4.0,52.13951,-4.32351,1,1,1.0,1,1.0,75.3,15.06,90.36,38.01,22.59,0.3,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,19,wales,moderate,15.0,6.0,52.62049,-4.15745,2,6,3.0,0,0.0,714.39,142.88,857.27,238.54000000000002,296.06,0.4144234941698512,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,21,scotland,severe,9.0,4.0,57.84711,-5.26142,1,2,2.0,0,0.0,262.4,52.48,314.88,87.31,116.4,0.4435975609756098,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,25,scotland,hard,13.7,5.3,56.9125,-5.66111,2,9,4.5,0,0.0,1139.62,227.93,1367.54,443.45000000000005,425.87,0.3736947403520472,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,29,scotland,severe,20.0,6.5,56.61035,-4.63582,1,3,3.0,0,0.0,510.53,102.11,612.64,227.47,165.88,0.3249172428652577,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,30,peak_district,moderate,15.2,5.0,53.5852,-2.39905,1,3,3.0,0,0.0,286.84,57.37,344.21,125.12,113.83,0.3968414447078511,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,31,peak_district,easy,15.5,4.0,54.08849,-1.65457,2,4,2.0,0,0.0,390.9,78.18,469.08,135.57,173.88,0.44481964696853415,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,32,peak_district,moderate,10.7,3.6,53.21039,-2.40344,1,3,3.0,0,0.0,312.54,62.51,375.05,108.28,144.19,0.46134894733474113,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,36,peak_district,easy,10.16,3.5,54.13325,-2.47014,1,4,4.0,0,0.0,398.34,79.67,478.01,160.13,128.25,0.32196113872571175,False,False,False,False,3,7
20240303,2024-03-03,2024,1,3,March,2024,9,Sunday,True,spring,39,peak_district,easy,11.14,3.0,53.3515,-2.11889,2,5,2.5,0,0.0,489.52,97.91,587.41,181.25,188.35,0.38476466742931853,False,False,False,False,3,7
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,2,lake_district,hard,9.0,4.0,54.37236,-3.05791,1,2,2.0,0,0.0,226.8,45.36,272.16,90.76,91.6,0.4038800705467372,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,3,lake_district,hard,7.0,4.0,54.57311,-3.18919,2,2,1.0,0,0.0,226.93,45.39,272.32,90.38,80.64,0.3553518706208963,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,5,lake_district,hard,13.0,5.5,54.4112,-3.23604,2,5,2.5,1,0.5,618.39,123.68,742.05,218.22,264.79,0.4281925645628164,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,6,lake_district,moderate,14.0,5.0,54.641,-3.03463,1,5,5.0,0,0.0,624.37,124.87,749.24,281.58,204.41,0.32738600509313387,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,7,lake_district,hard,10.0,4.0,54.42645,-3.19203,1,1,1.0,0,0.0,114.23,22.85,137.08,48.19,45.52,0.3984942659546529,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,9,lake_district,hard,17.0,7.0,54.58429,-2.99732,2,6,3.0,0,0.0,879.4200000000001,175.89,1055.31,294.54999999999995,412.1,0.46860430738441244,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,10,lake_district,moderate,14.0,4.0,54.62815,-2.95872,2,7,3.5,0,0.0,709.48,141.89,851.38,230.8,322.59000000000003,0.4546851214974348,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,14,wales,moderate,7.0,3.5,52.87175,-3.46655,1,4,4.0,0,0.0,440.66,88.13,528.8,164.06,186.71,0.4237053510643126,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,15,wales,moderate,14.5,6.0,51.80516,-3.9858,1,2,2.0,0,0.0,251.38,50.28,301.66,112.65,79.23,0.3151802052669266,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,16,wales,moderate,8.6,3.3,52.03482,-3.49316,1,2,2.0,0,0.0,194.74,38.95,233.69,71.94,73.78,0.3788641265276779,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,17,wales,moderate,9.5,2.5,53.22514,-3.14349,1,4,4.0,0,0.0,372.84,74.57,447.41,132.43,151.94,0.4075206522905268,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,18,wales,moderate,10.2,4.0,52.13951,-4.32351,2,6,3.0,1,0.5,564.05,112.81,676.86,209.64,199.52,0.3537275064267353,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,20,scotland,hard,20.5,7.5,56.62231,-3.4868,1,2,2.0,0,0.0,273.42,54.68,328.11,92.1,102.58,0.3751737254041401,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,21,scotland,severe,9.0,4.0,57.84711,-5.26142,1,3,3.0,0,0.0,395.79,79.16,474.95,114.39,167.01,0.42196619419389064,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,25,scotland,hard,13.7,5.3,56.9125,-5.66111,1,2,2.0,0,0.0,281.44,56.29,337.72,116.86,110.13,0.3913089823763502,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,26,scotland,hard,21.4,7.9,58.3993,-3.75568,1,6,6.0,0,0.0,919.39,183.88,1103.27,295.39,328.6,0.3574108920044813,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,31,peak_district,easy,15.5,4.0,54.08849,-1.65457,1,2,2.0,0,0.0,209.86,41.97,251.83,89.8,81.75,0.38954541122653197,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,33,peak_district,moderate,12.74,3.2,53.27305,-2.06999,2,6,3.0,1,0.5,559.51,111.91,671.4100000000001,230.32999999999998,175.95999999999998,0.31448946399528155,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,36,peak_district,easy,10.16,3.5,54.13325,-2.47014,1,2,2.0,0,0.0,194.71,38.94,233.65,66.47,94.09,0.483231472446202,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,37,peak_district,moderate,18.0,5.6,53.91768,-2.09392,1,4,4.0,0,0.0,459.63,91.93,551.56,166.51,161.64,0.35167417270413154,False,False,False,False,4,1
20240304,2024-03-04,2024,1,3,March,2024,10,Monday,False,spring,40,wales,moderate,11.18,4.0,51.95399,-3.29426,2,8,4.0,1,0.5,843.6,168.72,1012.3299999999999,288.02,377.90999999999997,0.44797297297297295,False,False,False,False,4,1
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,4,lake_district,hard,8.0,4.0,54.43796,-3.0488,1,5,5.0,0,0.0,580.85,116.17,697.02,189.69,223.53,0.3848325729534303,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,7,lake_district,hard,10.0,4.0,54.42645,-3.19203,1,4,4.0,0,0.0,448.41,89.68,538.09,125.24,224.2,0.49998884949042166,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,8,lake_district,hard,14.0,6.0,54.68751,-2.88428,1,2,2.0,0,0.0,269.86,53.97,323.84,95.1,115.44,0.4277773660416512,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,9,lake_district,hard,17.0,7.0,54.58429,-2.99732,1,5,5.0,1,1.0,621.28,124.26,745.54,217.26,205.27,0.33039853206283804,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,13,wales,hard,11.5,4.5,52.22942,-4.24141,1,4,4.0,0,0.0,534.82,106.96,641.78,175.13,209.08,0.3909352679406155,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,16,wales,moderate,8.6,3.3,52.03482,-3.49316,1,6,6.0,0,0.0,634.15,126.83,760.98,259.86,235.89,0.37197823858708506,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,18,wales,moderate,10.2,4.0,52.13951,-4.32351,1,5,5.0,0,0.0,507.21,101.44,608.65,193.95,200.68,0.3956546598056032,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,19,wales,moderate,15.0,6.0,52.62049,-4.15745,1,1,1.0,0,0.0,128.01,25.6,153.61,39.54,54.62,0.42668541520193737,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,30,peak_district,moderate,15.2,5.0,53.5852,-2.39905,3,5,1.6666666666666667,0,0.0,602.1700000000001,120.44,722.6,214.97,268.85,0.446468605211153,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,32,peak_district,moderate,10.7,3.6,53.21039,-2.40344,1,6,6.0,0,0.0,647.18,129.44,776.61,204.66,323.59,0.5,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,35,peak_district,moderate,15.0,3.8,53.60523,-1.58248,1,2,2.0,0,0.0,210.91,42.18,253.09,67.2,98.41,0.4665971267365227,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,36,peak_district,easy,10.16,3.5,54.13325,-2.47014,1,3,3.0,0,0.0,308.87,61.77,370.65,131.34,111.76,0.3618350762456697,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,37,peak_district,moderate,18.0,5.6,53.91768,-2.09392,1,2,2.0,1,1.0,207.68,41.54,249.22,72.4,77.35,0.37244799691833586,False,False,False,False,5,2
20240305,2024-03-05,2024,1,3,March,2024,10,Tuesday,False,spring,40,wales,moderate,11.18,4.0,51.95399,-3.29426,1,6,6.0,0,0.0,588.58,117.72,706.3,289.52,202.56,0.344150327907846,False,False,False,False,5,2
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,2,lake_district,hard,9.0,4.0,54.37236,-3.05791,1,2,2.0,0,0.0,258.09,51.62,309.71,96.03,108.53,0.4205122244178388,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,3,lake_district,hard,7.0,4.0,54.57311,-3.18919,3,6,2.0,0,0.0,694.04,138.81,832.8499999999999,262.21,283.52,0.40850671431041435,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,4,lake_district,hard,8.0,4.0,54.43796,-3.0488,1,4,4.0,0,0.0,410.12,82.02,492.14,152.29,145.66,0.3551643421437628,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,5,lake_district,hard,13.0,5.5,54.4112,-3.23604,1,2,2.0,0,0.0,270.03,54.01,324.03,102.24,108.59,0.4021405029070845,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,8,lake_district,hard,14.0,6.0,54.68751,-2.88428,1,3,3.0,0,0.0,408.17,81.63,489.8,126.93,191.17,0.4683587720802606,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,10,lake_district,moderate,14.0,4.0,54.62815,-2.95872,2,8,4.0,0,0.0,895.0,179.0,1074.0,324.12,395.09,0.4414413407821229,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,14,wales,moderate,7.0,3.5,52.87175,-3.46655,1,1,1.0,0,0.0,105.87,21.17,127.05,40.86,43.42,0.41012562576745065,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,15,wales,moderate,14.5,6.0,51.80516,-3.9858,1,4,4.0,0,0.0,472.9,94.58,567.48,183.16,163.75,0.3462677098752379,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,20,scotland,hard,20.5,7.5,56.62231,-3.4868,1,4,4.0,0,0.0,531.0,106.2,637.2,188.28,265.5,0.5,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,21,scotland,severe,9.0,4.0,57.84711,-5.26142,1,2,2.0,0,0.0,267.89,53.58,321.47,104.87,91.63,0.3420433760125425,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,25,scotland,hard,13.7,5.3,56.9125,-5.66111,2,4,2.0,0,0.0,504.78999999999996,100.96000000000001,605.75,167.04,204.57,0.4052576318865271,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,29,scotland,severe,20.0,6.5,56.61035,-4.63582,1,1,1.0,0,0.0,150.36,30.07,180.43,46.05,65.58,0.43615323224261765,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,33,peak_district,moderate,12.74,3.2,53.27305,-2.06999,1,2,2.0,0,0.0,209.62,41.92,251.54,83.43,79.75,0.38045033870813855,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,34,peak_district,easy,9.3,2.5,53.54772,-2.13268,1,2,2.0,0,0.0,193.99,38.8,232.79,63.91,81.26,0.4188875715243054,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,36,peak_district,easy,10.16,3.5,54.13325,-2.47014,1,1,1.0,0,0.0,98.79,19.76,118.55,30.87,49.29,0.4989371393865775,False,False,False,False,6,3
20240306,2024-03-06,2024,1,3,March,2024,10,Wednesday,False,spring,37,peak_district,moderate,18.0,5.6,53.91768,-2.09392,1,4,4.0,0,0.0,483.04,96.61,579.64,172.29,241.52,0.5,False,False,False,False,6,3
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,1,lake_district,hard,12.0,5.0,54.61579,-3.22929,1,2,2.0,0,0.0,228.87,45.77,274.64,73.7,95.59,0.4176606807357889,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,2,lake_district,hard,9.0,4.0,54.37236,-3.05791,1,3,3.0,0,0.0,296.95,59.39,356.34,124.48,108.12,0.3641017006230005,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,4,lake_district,hard,8.0,4.0,54.43796,-3.0488,1,2,2.0,0,0.0,232.03,46.41,278.43,97.32,77.83,0.3354307632633711,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,5,lake_district,hard,13.0,5.5,54.4112,-3.23604,1,2,2.0,0,0.0,245.36,49.07,294.43,77.2,122.47,0.49914411477013365,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,7,lake_district,hard,10.0,4.0,54.42645,-3.19203,1,2,2.0,1,1.0,212.52,42.5,255.03,87.24,72.42,0.34076792772444947,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,9,lake_district,hard,17.0,7.0,54.58429,-2.99732,1,2,2.0,0,0.0,291.86,58.37,350.23,114.52,109.57,0.3754197217844171,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,28,scotland,severe,16.4,6.0,57.75862,-3.42007,1,4,4.0,1,1.0,489.36,97.87,587.24,183.02,181.61,0.371117377799575,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,30,peak_district,moderate,15.2,5.0,53.5852,-2.39905,1,3,3.0,0,0.0,301.6,60.32,361.92,103.29,138.68,0.459814323607427,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,32,peak_district,moderate,10.7,3.6,53.21039,-2.40344,1,3,3.0,0,0.0,290.6,58.12,348.72,122.48,91.3,0.3141775636613902,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,33,peak_district,moderate,12.74,3.2,53.27305,-2.06999,1,3,3.0,0,0.0,281.39,56.28,337.67,112.9,115.58,0.4107466505561676,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,34,peak_district,easy,9.3,2.5,53.54772,-2.13268,1,6,6.0,0,0.0,564.48,112.9,677.38,220.77,188.24,0.3334750566893424,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,35,peak_district,moderate,15.0,3.8,53.60523,-1.58248,1,3,3.0,0,0.0,338.49,67.7,406.19,137.07,119.78,0.35386569765724246,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,38,peak_district,easy,15.0,4.6,53.36106,-1.88515,1,3,3.0,0,0.0,350.3,70.06,420.36,157.87,115.69,0.3302597773337139,False,False,False,False,7,4
20240307,2024-03-07,2024,1,3,March,2024,10,Thursday,False,spring,39,peak_district,easy,11.14,3.0,53.3515,-2.11889,1,4,4.0,0,0.0,402.29,80.46,482.75,131.56,198.53,0.4934997141365681,False,False,False,False,7,4
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,4,lake_district,hard,8.0,4.0,54.43796,-3.0488,1,1,1.0,0,0.0,110.42,22.08,132.51,45.71,41.81,0.37864517297591016,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,7,lake_district,hard,10.0,4.0,54.42645,-3.19203,1,3,3.0,0,0.0,332.19,66.44,398.63,123.71,142.49,0.4289412685511304,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,8,lake_district,hard,14.0,6.0,54.68751,-2.88428,1,3,3.0,1,1.0,366.48,73.3,439.77,106.01,156.13,0.42602597686094734,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,9,lake_district,hard,17.0,7.0,54.58429,-2.99732,1,3,3.0,0,0.0,444.06,88.81,532.87,164.44,166.55,0.3750619285682115,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,10,lake_district,moderate,14.0,4.0,54.62815,-2.95872,1,4,4.0,0,0.0,467.29,93.46,560.75,173.39,172.48,0.3691069785358128,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,11,wales,severe,12.0,5.0,52.96836,-3.04169,2,8,4.0,0,0.0,1027.78,205.56,1233.33,390.62,457.90999999999997,0.4455330907392632,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,12,wales,hard,9.0,4.0,52.81764,-3.83219,1,3,3.0,0,0.0,362.62,72.52,435.15,145.2,166.97,0.4604544702443329,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,13,wales,hard,11.5,4.5,52.22942,-4.24141,1,2,2.0,0,0.0,252.47,50.49,302.97,107.38,103.17,0.4086426110032875,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,14,wales,moderate,7.0,3.5,52.87175,-3.46655,1,1,1.0,0,0.0,97.8,19.56,117.36,38.69,36.25,0.37065439672801637,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,15,wales,moderate,14.5,6.0,51.80516,-3.9858,1,2,2.0,0,0.0,242.36,48.47,290.83,80.71,116.71,0.4815563624360455,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,18,wales,moderate,10.2,4.0,52.13951,-4.32351,1,5,5.0,0,0.0,557.99,111.6,669.58,237.17,212.56,0.3809387265004749,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,19,wales,moderate,15.0,6.0,52.62049,-4.15745,1,5,5.0,0,0.0,608.68,121.74,730.42,214.85,248.76,0.4086876519681935,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,24,scotland,severe,20.0,7.2,57.88711,-4.26544,1,3,3.0,1,1.0,406.76,81.35,488.12,188.15,122.03,0.3000049169043171,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,30,peak_district,moderate,15.2,5.0,53.5852,-2.39905,1,5,5.0,0,0.0,550.83,110.17,661.0,214.78,212.46,0.3857088393878329,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,31,peak_district,easy,15.5,4.0,54.08849,-1.65457,1,2,2.0,0,0.0,202.79,40.56,243.35,72.41,75.4,0.3718132057793777,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,32,peak_district,moderate,10.7,3.6,53.21039,-2.40344,1,1,1.0,1,1.0,86.62,17.32,103.95,32.75,27.96,0.32278919418148233,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,33,peak_district,moderate,12.74,3.2,53.27305,-2.06999,1,3,3.0,0,0.0,277.72,55.54,333.26,102.17,132.22,0.4760910269336021,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,36,peak_district,easy,10.16,3.5,54.13325,-2.47014,2,9,4.5,0,0.0,851.11,170.22,1021.32,316.41999999999996,367.74,0.43207106014498714,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,37,peak_district,moderate,18.0,5.6,53.91768,-2.09392,1,2,2.0,0,0.0,243.35,48.67,292.02,74.18,120.67,0.49587014588041917,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,38,peak_district,easy,15.0,4.6,53.36106,-1.88515,2,6,3.0,1,0.5,551.64,110.33,661.97,173.51999999999998,245.73000000000002,0.44545355666739184,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,39,peak_district,easy,11.14,3.0,53.3515,-2.11889,1,3,3.0,0,0.0,279.83,55.97,335.8,97.45,118.65,0.4240074330843727,False,False,False,False,8,5
20240308,2024-03-08,2024,1,3,March,2024,10,Friday,False,spring,40,wales,moderate,11.18,4.0,51.95399,-3.29426,1,4,4.0,1,1.0,362.34,72.47,434.81,135.97,108.7,0.2999944803223492,False,False,False,False,8,5
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,1,lake_district,hard,12.0,5.0,54.61579,-3.22929,1,3,3.0,0,0.0,370.23,74.05,444.28,131.41,162.01,0.4375928476892742,False,False,False,False,9,6
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,2,lake_district,hard,9.0,4.0,54.37236,-3.05791,1,2,2.0,0,0.0,235.85,47.17,283.02,88.59,108.13,0.4584693661225355,False,False,False,False,9,6
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,6,lake_district,moderate,14.0,5.0,54.641,-3.03463,1,2,2.0,0,0.0,227.45,45.49,272.94,115.98,68.24,0.30002198285337434,False,False,False,False,9,6
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,7,lake_district,hard,10.0,4.0,54.42645,-3.19203,1,4,4.0,0,0.0,496.83,99.37,596.2,146.62,245.57,0.4942736952277439,False,False,False,False,9,6
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,8,lake_district,hard,14.0,6.0,54.68751,-2.88428,3,4,1.3333333333333333,0,0.0,534.65,106.92999999999999,641.5799999999999,212.29,185.7,0.34733002899092863,False,False,False,False,9,6
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,9,lake_district,hard,17.0,7.0,54.58429,-2.99732,2,8,4.0,0,0.0,1135.87,227.17000000000002,1363.04,443.41,417.21000000000004,0.3673043570126864,False,False,False,False,9,6
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,10,lake_district,moderate,14.0,4.0,54.62815,-2.95872,1,2,2.0,1,1.0,183.08,36.62,219.7,69.07,63.52,0.34695215206467117,False,False,False,False,9,6
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,13,wales,hard,11.5,4.5,52.22942,-4.24141,2,4,2.0,0,0.0,473.27,94.65,567.9200000000001,159.82,198.25,0.4188940773765504,False,False,False,False,9,6
20240309,2024-03-09,2024,1,3,March,2024,10,Saturday,True,spring,14,wales,moderate,7.0,3.5,52.87175,-3.46655,1,2,2.0,0,0.0,197.78,39.56,237.34,76.81,59.54,0.30104156133077153,False,False,False,False,9,6
